index,object_class,object_name,x,y,z,ambiguous,overlaps
1144,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1145,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1146,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1147,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1148,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1149,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1150,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1151,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1152,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1153,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1154,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1155,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1156,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1157,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1158,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1159,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1160,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1161,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1162,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1163,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1164,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1165,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1166,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1167,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1168,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1169,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1170,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1171,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1172,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1173,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1174,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1175,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1176,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1177,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1178,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1179,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1180,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1181,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1182,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1183,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1184,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1185,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1186,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1187,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1188,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1189,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1190,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1191,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1192,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1193,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1194,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1195,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1196,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1197,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1198,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1199,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1200,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1201,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1202,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1203,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1204,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1205,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1206,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1207,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1208,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1209,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1210,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1211,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1212,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1213,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1214,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1215,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1216,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1217,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1218,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1219,Pepsi,Pepsi.002,12.48458480834961,0.02999114990234375,1.6367193460464478,0,0
1220,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1221,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1222,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1223,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1224,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1225,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1226,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1227,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1228,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1229,RedBull,RedBull.002,12.957845687866211,0.02999114990234375,1.8303897380828857,0,0
1230,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1231,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1232,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1233,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1234,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1235,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1236,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1237,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1238,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1239,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1240,Water_Lemon,Water_Lemon.002,13.489028930664062,0.02999091148376465,1.9649845361709595,0,0
1241,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1242,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1243,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1244,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1245,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1246,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1247,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1248,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1249,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1250,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,1,0
1251,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1252,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1253,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1254,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1255,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,1,0
1256,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1257,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1258,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1259,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1260,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,1,0
1261,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1262,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1263,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1264,MakoEnergy,MakoEnergy.002,14.573015213012695,0.02999114990234375,1.8303897380828857,0,0
1265,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1266,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,1,0
1267,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1268,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1269,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1270,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1271,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,1,0
1272,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1273,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1274,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1275,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1276,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,1,0
1277,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1278,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1279,Wine_Red,Wine_Red.002,15.156515121459961,0.02999114990234375,1.63780677318573,0,0
1280,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1281,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,1,0
1282,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1283,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1284,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1285,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,1,0
1286,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1287,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1288,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1289,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,1,0
1290,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1291,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1292,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1293,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,0,0
1294,RedBull_Zero,RedBull_Zero.002,15.781307220458984,0.02999114990234375,1.8303897380828857,0,0
1295,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1296,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1297,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,0,0
1298,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1299,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1300,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1301,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,0,0
1302,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1303,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1304,Water,Water.002,16.398658752441406,0.02999091148376465,1.9649845361709595,0,0
1305,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,0,0
1306,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1307,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1308,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,1,0
1309,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,0,0
1310,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1311,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1312,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,1,0
1313,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,0,0
1314,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1315,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1316,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,1,0
1317,VitaBuzz,VitaBuzz.002,16.90211296081543,0.02999114990234375,1.8303897380828857,0,0
1318,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1319,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1320,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,1,0
1321,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1322,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1323,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,1,0
1324,Pepsi_Zero,Pepsi_Zero.002,17.392139434814453,0.02999114990234375,1.6367193460464478,0,0
1325,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1326,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,1,0
1327,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1328,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,1,0
1329,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1330,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,0,0
1331,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1332,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1333,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,0,0
1334,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1335,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1336,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,0,0
1337,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1338,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1339,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1340,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,0,0
1341,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1342,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1343,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1344,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,0,0
1345,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1346,Wine_White,Wine_White.002,18.81354331970215,0.02999114990234375,1.63780677318573,0,0
1347,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1348,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,0
1349,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,0,0
1350,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1351,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1352,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,0
1353,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,0,0
1354,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1355,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1356,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,0
1357,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,0,0
1358,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1359,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1360,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,0
1361,VitaBuzz_Zero,VitaBuzz_Zero.002,19.566059112548828,0.02999114990234375,1.8303897380828857,0,0
1362,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1363,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1364,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
1365,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1366,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1367,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1368,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
1369,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
1370,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1371,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1372,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1373,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
1374,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
1375,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,1
1376,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1377,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1378,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1379,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
1380,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
1381,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,1,1
1382,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1383,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1384,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1385,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
1386,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,1,1
1387,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1388,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1389,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1390,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
1391,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,0,1
1392,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,1,1
1393,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1394,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1395,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1396,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
1397,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,0,1
1398,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,1,1
1399,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1400,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1401,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
1402,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,0,1
1403,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
1404,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,1,1
1405,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1406,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1407,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,0,1
1408,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
1409,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,1,1
1410,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
1411,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1412,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,0,1
1413,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
1414,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
1415,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,1,1
1416,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1417,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
1418,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,0,1
1419,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
1420,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
1421,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
1422,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,1,1
1423,Pepsi,Pepsi.004,22.421215057373047,0.5681216716766357,1.6367193460464478,0,1
1424,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,1
1425,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
